entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,label
USR_186,user,2026-07-18 09:50:10,192.168.133.43,"New York, US",/api/v1/users,mfa,410.2,"[""ssh bastion01"", ""scp report.csv user@host:/data""]",macOS-14/11:22:33:44:55:02,normal
USR_186,user,2026-07-18 10:37:12,10.239.70.51,"New York, US",/db/production/customers,mfa,131.1,"[""ls"", ""cd /home"", ""cat README""]",macOS-14/11:22:33:44:55:02,normal
USR_186,user,2026-07-19 10:22:30,10.143.183.237,"New York, US",/storage/archive/2024,mfa,167.3,"[""aws s3 ls s3://bucket"", ""aws ec2 describe-instances""]",macOS-14/11:22:33:44:55:02,normal
USR_186,user,2026-07-19 10:51:45,192.168.121.248,"New York, US",/db/production/transactions,mfa,386.2,"[""ls"", ""cd /home"", ""cat README""]",macOS-14/11:22:33:44:55:02,normal
USR_186,user,2026-07-20 12:59:52,192.168.43.203,"New York, US",/db/production/customers,mfa,293.2,"[""ssh bastion01"", ""scp report.csv user@host:/data""]",macOS-14/11:22:33:44:55:02,normal
USR_186,user,2026-07-21 11:57:09,10.151.118.93,"New York, US",/api/v1/users,mfa,161.0,"[""ls"", ""cd /home"", ""cat README""]",macOS-14/11:22:33:44:55:02,normal
USR_186,user,2026-07-21 17:05:50,172.17.60.67,"New York, US",/db/production/transactions,mfa,118.3,"[""ssh bastion01"", ""scp report.csv user@host:/data""]",macOS-14/11:22:33:44:55:02,normal
USR_186,user,2026-07-22 10:31:15,10.164.88.184,"New York, US",/api/v1/users,mfa,384.8,"[""git pull origin main"", ""make build"", ""make test""]",macOS-14/11:22:33:44:55:02,normal
USR_186,user,2026-07-22 10:39:05,172.30.51.174,"New York, US",/api/v1/data/export,mfa,247.6,"[""kubectl get pods"", ""kubectl logs deployment/api""]",macOS-14/11:22:33:44:55:02,normal
USR_186,user,2026-07-22 12:51:32,192.168.137.153,"New York, US",/api/v1/users,mfa,234.8,"[""kubectl get pods"", ""kubectl logs deployment/api""]",macOS-14/11:22:33:44:55:02,normal
USR_186,user,2026-07-22 17:27:44,192.168.6.81,"New York, US",/api/v1/data/export,mfa,416.4,"[""vim config.yml"", ""grep -r 'pattern' src/"", ""awk '{print $1}'""]",macOS-14/11:22:33:44:55:02,normal
USR_186,user,2026-07-23 12:51:23,172.22.248.144,"New York, US",/api/v1/data/export,mfa,111.5,"[""aws s3 ls s3://bucket"", ""aws ec2 describe-instances""]",macOS-14/11:22:33:44:55:02,normal
USR_186,user,2026-07-23 16:34:41,172.27.122.170,"New York, US",/storage/archive/2024,mfa,338.0,"[""aws s3 ls s3://bucket"", ""aws ec2 describe-instances""]",macOS-14/11:22:33:44:55:02,normal
USR_186,user,2026-07-23 17:02:32,172.18.139.165,"New York, US",/api/v1/data/export,mfa,60.4,"[""kubectl get pods"", ""kubectl logs deployment/api""]",macOS-14/11:22:33:44:55:02,normal
USR_186,user,2026-07-23 17:54:19,172.16.72.171,"New York, US",/storage/archive/2024,mfa,44.9,"[""aws s3 ls s3://bucket"", ""aws ec2 describe-instances""]",macOS-14/11:22:33:44:55:02,normal
USR_187,user,2026-07-10 09:58:30,159.172.234.99,"Dubai, AE",/db/production/customers,password,28.7,"[""kubectl get pods"", ""kubectl logs deployment/api""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_187,user,2026-07-10 14:56:55,116.32.203.231,"Dubai, AE",/storage/backup/full,password,53.5,"[""ls"", ""cd /home"", ""cat README""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_187,user,2026-07-10 16:46:52,172.26.12.129,"New York, US",/storage/backup/full,password,41.2,"[""python pipeline.py"", ""pip list --outdated""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_187,user,2026-07-11 17:05:39,10.89.87.115,"New York, US",/db/production/customers,password,84.8,"[""python pipeline.py"", ""pip list --outdated""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_187,user,2026-07-12 08:07:15,17.150.40.29,"Dubai, AE",/storage/backup/full,password,41.2,"[""SELECT * FROM users"", ""INSERT INTO audit_log""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_187,user,2026-07-12 11:17:51,66.118.208.42,"Dubai, AE",/api/v1/logs/audit,password,65.9,"[""vim config.yml"", ""grep -r 'pattern' src/"", ""awk '{print $1}'""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_187,user,2026-07-12 12:57:33,60.46.5.76,"Dubai, AE",/api/v1/logs/audit,password,77.3,"[""docker ps -a"", ""docker logs webapp""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_187,user,2026-07-12 15:29:22,192.168.116.182,"New York, US",/storage/backup/full,password,37.8,"[""python pipeline.py"", ""pip list --outdated""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_187,user,2026-07-13 14:48:47,14.18.139.75,"Dubai, AE",/db/production/customers,password,35.5,"[""ls"", ""cd /home"", ""cat README""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_187,user,2026-07-14 15:54:01,202.120.42.47,"Dubai, AE",/db/production/customers,password,76.6,"[""aws s3 ls s3://bucket"", ""aws ec2 describe-instances""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_187,user,2026-07-14 18:32:46,150.157.10.148,"Dubai, AE",/db/production/customers,password,33.9,"[""ls"", ""cd /home"", ""cat README""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_187,user,2026-07-15 11:03:27,172.30.51.182,"New York, US",/api/v1/logs/audit,password,83.7,"[""ls"", ""cd /home"", ""cat README""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_187,user,2026-07-15 11:55:45,98.248.139.65,"Dubai, AE",/db/production/customers,password,91.2,"[""kubectl get pods"", ""kubectl logs deployment/api""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_187,user,2026-07-15 17:17:25,47.42.168.199,"Dubai, AE",/storage/backup/full,password,83.2,"[""vim config.yml"", ""grep -r 'pattern' src/"", ""awk '{print $1}'""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_187,user,2026-07-16 08:01:31,221.165.175.151,"Dubai, AE",/db/production/customers,password,75.5,"[""docker ps -a"", ""docker logs webapp""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_187,user,2026-07-16 08:37:31,148.230.10.72,"Dubai, AE",/db/production/customers,password,45.6,"[""ls"", ""cd /home"", ""cat README""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_187,user,2026-07-17 08:53:36,219.201.33.25,"Dubai, AE",/api/v1/logs/audit,password,39.9,"[""npm run build"", ""npm test -- --coverage""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_187,user,2026-07-17 10:43:23,10.76.213.23,"New York, US",/storage/backup/full,password,88.5,"[""ssh bastion01"", ""scp report.csv user@host:/data""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_187,user,2026-07-17 11:11:13,195.87.6.131,"Dubai, AE",/api/v1/logs/audit,password,41.8,"[""ls"", ""cd /home"", ""cat README""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_187,user,2026-07-17 11:39:56,175.45.30.220,"Dubai, AE",/storage/backup/full,password,39.0,"[""python pipeline.py"", ""pip list --outdated""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_187,user,2026-07-17 16:49:31,171.127.181.114,"Dubai, AE",/api/v1/logs/audit,password,46.3,"[""npm run build"", ""npm test -- --coverage""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_187,user,2026-07-18 09:13:39,192.168.108.71,"New York, US",/db/production/customers,password,85.2,"[""vim config.yml"", ""grep -r 'pattern' src/"", ""awk '{print $1}'""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_187,user,2026-07-19 12:33:55,187.2.122.229,"Dubai, AE",/db/production/customers,password,77.8,"[""kubectl get pods"", ""kubectl logs deployment/api""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_187,user,2026-07-19 16:58:13,100.136.88.113,"Dubai, AE",/storage/backup/full,password,73.5,"[""kubectl get pods"", ""kubectl logs deployment/api""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_187,user,2026-07-19 18:12:09,203.225.143.23,"Dubai, AE",/db/production/customers,password,62.0,"[""ls"", ""cd /home"", ""cat README""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_187,user,2026-07-20 12:33:27,58.193.211.30,"Dubai, AE",/storage/backup/full,password,58.7,"[""ssh bastion01"", ""scp report.csv user@host:/data""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_187,user,2026-07-20 14:16:28,210.121.85.214,"Dubai, AE",/api/v1/logs/audit,password,61.2,"[""vim config.yml"", ""grep -r 'pattern' src/"", ""awk '{print $1}'""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_187,user,2026-07-20 15:49:05,192.168.26.85,"New York, US",/db/production/customers,password,30.5,"[""kubectl get pods"", ""kubectl logs deployment/api""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_187,user,2026-07-21 13:56:10,222.28.208.142,"Dubai, AE",/storage/backup/full,password,56.3,"[""vim config.yml"", ""grep -r 'pattern' src/"", ""awk '{print $1}'""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_187,user,2026-07-22 11:44:24,120.236.95.180,"Dubai, AE",/db/production/customers,password,32.7,"[""npm run build"", ""npm test -- --coverage""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_187,user,2026-07-22 12:51:05,10.185.83.120,"New York, US",/api/v1/logs/audit,password,56.1,"[""npm run build"", ""npm test -- --coverage""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_187,user,2026-07-22 13:32:19,146.193.148.248,"Dubai, AE",/db/production/customers,password,60.8,"[""git pull origin main"", ""make build"", ""make test""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_187,user,2026-07-23 12:24:58,192.168.209.225,"New York, US",/db/production/customers,password,83.0,"[""vim config.yml"", ""grep -r 'pattern' src/"", ""awk '{print $1}'""]",iOS-17/FE:DC:BA:98:76:01,normal
USR_188,user,2026-07-10 16:10:25,132.228.116.98,"Seoul, KR",/api/v1/admin/permissions,mfa,64.1,"[""docker ps -a"", ""docker logs webapp""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-11 11:24:22,183.95.6.158,"Seoul, KR",/storage/backup/full,mfa,33.8,"[""vim config.yml"", ""grep -r 'pattern' src/"", ""awk '{print $1}'""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-11 15:48:16,163.173.28.72,"Seoul, KR",/api/v1/admin/config,mfa,50.0,"[""git pull origin main"", ""make build"", ""make test""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-12 08:05:38,205.26.233.57,"Seoul, KR",/file/legal/contracts,mfa,57.2,"[""SELECT * FROM users"", ""INSERT INTO audit_log""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-12 09:14:33,217.46.41.216,"Seoul, KR",/file/legal/contracts,mfa,65.0,"[""python pipeline.py"", ""pip list --outdated""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-12 10:18:56,193.64.36.221,"Seoul, KR",/storage/backup/full,mfa,56.6,"[""docker ps -a"", ""docker logs webapp""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-12 16:22:43,221.11.51.184,"Seoul, KR",/file/legal/contracts,mfa,64.4,"[""ls"", ""cd /home"", ""cat README""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-12 18:06:41,133.55.100.197,"Seoul, KR",/file/legal/contracts,mfa,62.2,"[""kubectl get pods"", ""kubectl logs deployment/api""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-13 07:50:37,214.86.222.166,"Seoul, KR",/api/v1/admin/config,mfa,37.9,"[""aws s3 ls s3://bucket"", ""aws ec2 describe-instances""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-13 10:34:23,137.127.92.189,"Paris, FR",/api/v1/admin/permissions,mfa,72.1,"[""docker ps -a"", ""docker logs webapp""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-13 17:58:58,16.127.19.143,"Seoul, KR",/storage/backup/full,mfa,26.7,"[""git pull origin main"", ""make build"", ""make test""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-14 15:40:16,202.240.145.134,"Seoul, KR",/storage/backup/full,mfa,34.4,"[""python pipeline.py"", ""pip list --outdated""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-14 19:44:50,80.219.39.134,"Seoul, KR",/storage/backup/full,mfa,67.8,"[""ls"", ""cd /home"", ""cat README""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-15 16:27:12,7.249.242.241,"London, UK",/api/v1/auth/tokens,password,0.0,"[""curl -s -d 'user=admin&pass=test' https://target/login""]",Windows-11/AA:BB:CC:DD:EE:01,credential_stuffing
USR_188,user,2026-07-15 18:26:11,209.23.37.218,"Seoul, KR",/file/legal/contracts,mfa,71.4,"[""docker ps -a"", ""docker logs webapp""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-16 08:47:48,153.191.145.236,"Paris, FR",/file/legal/contracts,mfa,67.1,"[""docker ps -a"", ""docker logs webapp""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-16 11:39:47,88.214.220.167,"Seoul, KR",/file/legal/contracts,mfa,46.4,"[""docker ps -a"", ""docker logs webapp""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-16 12:10:32,206.88.221.217,"Seoul, KR",/api/v1/admin/permissions,mfa,73.4,"[""git pull origin main"", ""make build"", ""make test""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-16 12:56:45,138.175.18.203,"Seoul, KR",/api/v1/admin/permissions,mfa,40.2,"[""SELECT * FROM users"", ""INSERT INTO audit_log""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-16 18:55:04,98.177.112.144,"Seoul, KR",/file/legal/contracts,mfa,35.2,"[""ssh bastion01"", ""scp report.csv user@host:/data""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-17 19:18:44,204.220.183.116,"Seoul, KR",/storage/backup/full,mfa,54.3,"[""kubectl get pods"", ""kubectl logs deployment/api""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-18 13:45:13,219.91.208.26,"Paris, FR",/api/v1/admin/config,mfa,66.2,"[""vim config.yml"", ""grep -r 'pattern' src/"", ""awk '{print $1}'""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-18 15:38:31,168.230.70.30,"Seoul, KR",/api/v1/admin/permissions,mfa,59.3,"[""ls"", ""cd /home"", ""cat README""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-19 07:29:35,193.148.29.247,"Seoul, KR",/api/v1/admin/permissions,mfa,31.3,"[""aws s3 ls s3://bucket"", ""aws ec2 describe-instances""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-19 12:24:17,95.146.30.199,"Seoul, KR",/file/legal/contracts,mfa,72.5,"[""python pipeline.py"", ""pip list --outdated""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-19 12:28:25,181.222.212.42,"Paris, FR",/api/v1/admin/permissions,mfa,61.9,"[""kubectl get pods"", ""kubectl logs deployment/api""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-19 13:42:31,145.224.11.88,"Seoul, KR",/api/v1/admin/permissions,mfa,58.0,"[""ls"", ""cd /home"", ""cat README""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-19 15:12:40,201.132.122.197,"Seoul, KR",/api/v1/admin/config,mfa,49.2,"[""npm run build"", ""npm test -- --coverage""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-19 17:54:56,6.245.128.115,"Seoul, KR",/api/v1/admin/config,mfa,40.7,"[""docker ps -a"", ""docker logs webapp""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-19 19:36:19,194.85.204.233,"Seoul, KR",/storage/backup/full,mfa,29.5,"[""ssh bastion01"", ""scp report.csv user@host:/data""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-20 07:43:56,148.99.150.63,"Seoul, KR",/storage/backup/full,mfa,28.6,"[""ls"", ""cd /home"", ""cat README""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-20 08:07:26,12.85.225.183,"Seoul, KR",/api/v1/admin/permissions,mfa,28.8,"[""vim config.yml"", ""grep -r 'pattern' src/"", ""awk '{print $1}'""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-20 12:33:35,155.78.225.159,"Seoul, KR",/api/v1/admin/config,mfa,69.2,"[""git pull origin main"", ""make build"", ""make test""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-21 16:29:23,186.15.76.53,"Seoul, KR",/storage/backup/full,mfa,33.6,"[""ssh bastion01"", ""scp report.csv user@host:/data""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-21 18:41:05,196.215.188.173,"Paris, FR",/api/v1/admin/permissions,mfa,75.0,"[""npm run build"", ""npm test -- --coverage""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-21 19:42:33,97.83.34.46,"Seoul, KR",/storage/backup/full,mfa,73.5,"[""SELECT * FROM users"", ""INSERT INTO audit_log""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-22 08:40:09,138.214.38.207,"Paris, FR",/storage/backup/full,mfa,37.1,"[""docker ps -a"", ""docker logs webapp""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-22 17:30:18,111.201.66.138,"Seoul, KR",/file/legal/contracts,mfa,47.9,"[""ls"", ""cd /home"", ""cat README""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-22 19:41:46,175.9.167.194,"Seoul, KR",/api/v1/admin/permissions,mfa,52.5,"[""SELECT * FROM users"", ""INSERT INTO audit_log""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-23 14:04:26,42.206.122.101,"Paris, FR",/storage/backup/full,mfa,45.1,"[""npm run build"", ""npm test -- --coverage""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-23 15:27:23,211.18.60.75,"Seoul, KR",/api/v1/admin/config,mfa,52.5,"[""kubectl get pods"", ""kubectl logs deployment/api""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_188,user,2026-07-23 16:37:03,194.237.60.26,"Paris, FR",/file/legal/contracts,mfa,58.3,"[""vim config.yml"", ""grep -r 'pattern' src/"", ""awk '{print $1}'""]",Windows-11/AA:BB:CC:DD:EE:01,normal
USR_189,user,2026-07-10 07:33:40,10.13.50.174,"Chicago, US",/api/v1/users/bulk-export,mfa,294.7,"[""vim config.yml"", ""grep -r 'pattern' src/"", ""awk '{print $1}'""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-10 11:38:09,172.19.129.247,"Chicago, US",/api/v1/keys/rotate,mfa,274.3,"[""vim config.yml"", ""grep -r 'pattern' src/"", ""awk '{print $1}'""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-10 13:48:51,172.29.165.232,"Chicago, US",/api/v1/users/bulk-export,mfa,104.9,"[""ls"", ""cd /home"", ""cat README""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-10 18:00:53,10.20.89.118,"Chicago, US",/api/v1/reports/financial,mfa,92.0,"[""python pipeline.py"", ""pip list --outdated""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-10 18:37:53,192.168.99.232,"Chicago, US",/api/v1/reports/financial,mfa,184.9,"[""kubectl get pods"", ""kubectl logs deployment/api""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-10 19:48:45,192.168.64.154,"Seattle, US",/api/v1/reports/financial,mfa,229.4,"[""npm run build"", ""npm test -- --coverage""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-11 07:54:30,172.31.200.191,"Chicago, US",/api/v1/auth/tokens,mfa,266.4,"[""ssh bastion01"", ""scp report.csv user@host:/data""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-11 14:08:27,172.20.96.208,"Chicago, US",/db/production/customers,mfa,166.3,"[""ssh bastion01"", ""scp report.csv user@host:/data""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-11 15:10:32,172.19.186.15,"Chicago, US",/api/v1/reports/financial,mfa,184.8,"[""aws s3 ls s3://bucket"", ""aws ec2 describe-instances""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-11 15:28:55,192.168.61.104,"Chicago, US",/db/production/customers,mfa,360.2,"[""SELECT * FROM users"", ""INSERT INTO audit_log""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-12 07:11:27,192.168.80.62,"Chicago, US",/api/v1/admin/permissions,mfa,167.0,"[""kubectl get pods"", ""kubectl logs deployment/api""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-12 16:22:00,172.23.30.62,"Chicago, US",/api/v1/reports/financial,mfa,93.8,"[""docker ps -a"", ""docker logs webapp""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-13 07:39:58,192.168.37.238,"Chicago, US",/api/v1/keys/rotate,mfa,297.2,"[""python pipeline.py"", ""pip list --outdated""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-13 07:46:24,192.168.19.163,"Chicago, US",/api/v1/admin/permissions,mfa,144.6,"[""vim config.yml"", ""grep -r 'pattern' src/"", ""awk '{print $1}'""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-13 18:24:42,192.168.232.44,"Chicago, US",/api/v1/auth/tokens,mfa,148.3,"[""docker ps -a"", ""docker logs webapp""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-14 10:08:31,10.112.191.78,"Chicago, US",/db/production/customers,mfa,107.0,"[""ssh bastion01"", ""scp report.csv user@host:/data""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-14 12:45:35,10.18.62.231,"Chicago, US",/api/v1/admin/permissions,mfa,197.6,"[""aws s3 ls s3://bucket"", ""aws ec2 describe-instances""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-14 17:09:17,172.26.41.46,"Chicago, US",/db/production/customers,mfa,167.9,"[""python pipeline.py"", ""pip list --outdated""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-14 18:51:22,192.168.125.232,"Seattle, US",/api/v1/admin/permissions,mfa,167.8,"[""vim config.yml"", ""grep -r 'pattern' src/"", ""awk '{print $1}'""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-15 12:44:25,192.168.240.178,"Chicago, US",/api/v1/admin/permissions,mfa,302.4,"[""npm run build"", ""npm test -- --coverage""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-15 16:13:06,192.168.67.122,"Chicago, US",/api/v1/reports/financial,mfa,107.9,"[""kubectl get pods"", ""kubectl logs deployment/api""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-15 19:53:54,10.95.204.53,"Chicago, US",/api/v1/admin/permissions,mfa,203.0,"[""SELECT * FROM users"", ""INSERT INTO audit_log""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-16 11:09:41,192.168.109.170,"Seattle, US",/api/v1/admin/permissions,mfa,114.4,"[""ls"", ""cd /home"", ""cat README""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-16 19:46:44,10.45.107.158,"Seattle, US",/api/v1/keys/rotate,mfa,342.7,"[""ls"", ""cd /home"", ""cat README""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-17 07:17:12,10.251.59.222,"Chicago, US",/api/v1/admin/permissions,mfa,108.0,"[""kubectl get pods"", ""kubectl logs deployment/api""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-17 11:29:14,192.168.120.44,"Chicago, US",/db/production/customers,mfa,60.4,"[""npm run build"", ""npm test -- --coverage""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-17 12:48:59,192.168.92.49,"Chicago, US",/api/v1/keys/rotate,mfa,267.9,"[""python pipeline.py"", ""pip list --outdated""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-17 17:34:56,192.168.91.49,"Chicago, US",/api/v1/users/bulk-export,mfa,99.8,"[""ssh bastion01"", ""scp report.csv user@host:/data""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-17 19:05:08,10.134.177.156,"Chicago, US",/api/v1/auth/tokens,mfa,256.4,"[""npm run build"", ""npm test -- --coverage""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-18 07:14:48,138.107.53.140,"London, UK",/api/v1/auth/tokens,password,0.0,"[""login admin password123"", ""auth user pass"", ""token generate""]",RHEL-9/CA:FE:BA:BE:00:01,credential_stuffing
USR_189,user,2026-07-18 13:34:01,172.25.89.3,"Chicago, US",/api/v1/keys/rotate,mfa,250.0,"[""ssh bastion01"", ""scp report.csv user@host:/data""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-19 12:19:19,192.168.200.207,"Chicago, US",/api/v1/keys/rotate,mfa,323.5,"[""SELECT * FROM users"", ""INSERT INTO audit_log""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-20 12:13:45,172.19.152.131,"Chicago, US",/api/v1/admin/permissions,mfa,250.5,"[""python pipeline.py"", ""pip list --outdated""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-20 17:44:34,192.168.246.64,"Seattle, US",/api/v1/admin/permissions,mfa,190.9,"[""SELECT * FROM users"", ""INSERT INTO audit_log""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-21 13:33:33,172.30.79.61,"Seattle, US",/api/v1/auth/tokens,mfa,246.0,"[""ssh bastion01"", ""scp report.csv user@host:/data""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-21 15:13:40,172.29.152.127,"Chicago, US",/api/v1/users/bulk-export,mfa,37.7,"[""aws s3 ls s3://bucket"", ""aws ec2 describe-instances""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-21 16:29:58,10.163.71.164,"Chicago, US",/api/v1/keys/rotate,mfa,266.0,"[""kubectl get pods"", ""kubectl logs deployment/api""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-21 18:23:01,192.168.203.210,"Chicago, US",/api/v1/admin/permissions,mfa,83.4,"[""aws s3 ls s3://bucket"", ""aws ec2 describe-instances""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-22 10:19:31,172.26.87.150,"Chicago, US",/db/production/customers,mfa,193.6,"[""ssh bastion01"", ""scp report.csv user@host:/data""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-22 16:52:43,192.168.247.172,"Chicago, US",/db/production/customers,mfa,371.0,"[""docker ps -a"", ""docker logs webapp""]",ChromeOS/01:02:03:04:05:01,normal
USR_189,user,2026-07-22 18:01:08,172.23.131.249,"Chicago, US",/api/v1/auth/tokens,mfa,28.2,"[""vim config.yml"", ""grep -r 'pattern' src/"", ""awk '{print $1}'""]",ChromeOS/01:02:03:04:05:01,normal
